id_veiculo,placa,chassi,marca,modelo,ano_fabricacao,valor_fipe,linha_veiculo,processed_at
9f374960aeb62c08fda1ff054944b37d,BYZ3274,G08ZHLLSZHWW3MJN1,FIAT,STRADA,2014,367000,LEVES,2026-02-13 03:18:38.576762 UTC
70364023b38946ef6ce469b4370d7490,NUT0663,6801BL7RA884INZZY,FIAT,STRADA,2014,138000,LEVES,2026-02-13 03:18:38.576762 UTC
5523e3b049f57cef965f7b16e09758c3,JRV6136,PDQX4JG9WT0S7QQCV,FIAT,STRADA,2014,205000,LEVES,2026-02-13 03:18:38.576762 UTC
e5cbd3d30c2e558dad775c30593a362c,STE1979,A4JSQH36QSQBXRN03,FIAT,STRADA,2014,90000,LEVES,2026-02-13 03:18:38.576762 UTC
f83e7693d1cfb0e854fac0b3df243b2f,MGG1966,FV44OPQ2FES8YZTWB,FIAT,STRADA,2014,239000,LEVES,2026-02-13 03:18:38.576762 UTC
80b98048d3bec3bf7e17c934194ca665,UZS1556,RZL1ETMFCXBWZ6BUJ,IVECO,STRALIS,2014,106000,PESADOS,2026-02-13 03:18:38.576762 UTC
31a232012e85a3c94a2c8a07dc6224ac,DYT6291,17854RLRCMKY7ZETR,IVECO,STRALIS,2014,114000,PESADOS,2026-02-13 03:18:38.576762 UTC
392d9da5b646b5e49f8a9ce369a85eb0,DVD5978,D3L264VR2EXMDBOOM,IVECO,STRALIS,2014,174000,PESADOS,2026-02-13 03:18:38.576762 UTC
3348426ae41bbedd59d0f2ba644fca59,FTE3182,0UE875LUP18YPJ9RQ,IVECO,STRALIS 600 S40T TA 6X2 2P (DIESEL)(E5),2014,211181,PESADOS,2026-02-13 03:18:38.576762 UTC
8d1bc23d82d1a03bc0053da65543d261,ZQT2004,1NTK8QMBB659LDNID,VOLKSWAGEN,T CROSS,2014,242000,LEVES,2026-02-13 03:18:38.576762 UTC
c66b0831dfab4f460cbf871bc5095cae,AWA4665,KWZNS8Z33Y3SOC2Q9,MAN,TGX 28 440 6X2 2P (DIESEL)(E5),2014,222595,PESADOS,2026-02-13 03:18:38.576762 UTC
4f697f83786487d67dce1afc206f1f31,RXK2549,VGKYPR4MOZPXUHUQ3,FIAT,TORO,2014,518000,LEVES,2026-02-13 03:18:38.576762 UTC
5fefd96719a75d9b5ccded815c7dbc94,SHU1415,6GF4BISUW27AQNEIL,FIAT,TORO,2014,402000,LEVES,2026-02-13 03:18:38.576762 UTC
9ea4e7aa6844d4b4f8a9e8e3a3f84bcf,EKY6254,AF15EV2KONAN4MX0Q,FIAT,UNO WAY 1 0 EVO FIRE FLEX 8V 5P,2014,38070,LEVES,2026-02-13 03:18:38.576762 UTC
8ee2454879ec28e659b85457f588f254,RTX2183,59ZKD7TMXWQR0GY9I,VOLKSWAGEN,UP! MOVE 1 0 TOTAL FLEX 12V 5P,2014,39688,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
5d1bb0401f4c03b602428f0bc210a603,YBI1716,J7SBBX7IE9HZQXIWY,VOLKSWAGEN,UP! MOVE 1 0 TOTAL FLEX 12V 5P,2014,38270,LEVES,2026-02-13 03:18:38.576762 UTC
4a3a5671a7dc7bed094bed70f0db8188,ASM0883,OH7IY7YUAR5JM14DR,VOLKSWAGEN,VOYAGE 1 0/1 0 CITY MI TOTAL FLEX 8V 4P,2014,38282,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
6ed7269bdb1edafc1be341f1e00955d1,QSL6956,0MT2X4VSE62DBPRCI,VOLKSWAGEN,VOYAGE 1 6/1 6 CITY MI TOTAL FLEX 8V 4P,2014,40780,LEVES,2026-02-13 03:18:38.576762 UTC
b8c333bbb5e31468264cbb1feb0a0c75,GRU4800,R38MO7OE4STWIUR4Q,VOLKSWAGEN,VOYAGE EVIDENCE 1 6 TOTAL FLEX 8V 4P,2014,40803,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
574756ccb1e59c0918ee897ab01917d3,MGR1820,RV7KD8TDKSSIZPGQ4,VOLKSWAGEN,VOYAGE TRENDLINE 1 0 T FLEX 8V 4P,2014,42296,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
8eb2c9ee0ba7565f81e575507ac01449,HPE3939,VIQNURYRJH9XK6TRK,DAF,XF,2014,129000,PESADOS,2026-02-13 03:18:38.576762 UTC
4782b2f5325214e9195eeae018a827e9,OWF8555,BKS7Q05BWKZ78F4AZ,DAF,XF,2014,182000,PESADOS,2026-02-13 03:18:38.576762 UTC
d0e7960021d11d323a5e8c832a6a14c5,BSF5843,NFVX38QJLJQUYRIXP,DAF,XF,2014,360000,PESADOS,2026-02-13 03:18:38.576762 UTC
b54b652fcd81b4f501a9c554c02ee4b2,ADA8583,QNTS5ZASTLDPAJMJC,DAF,XF,2014,155000,PESADOS,2026-02-13 03:18:38.576762 UTC
766ccac6b7946386df38f12087dfff08,APR9866,2ZZXYDHJARP0O07GF,DAF,XF 105 FTS 460 6X2 (DIESEL)(E5),2014,250794,PESADOS,2026-02-13 03:18:38.576762 UTC
21f9c623304395f18467493c96747052,ZQO5451,4NL1ZMFR0IN94MXWH,VOLKSWAGEN,17 230 WORKER 2P (DIESEL)(E5),2015,252704,PESADOS,2026-02-13 03:18:38.576762 UTC
8335e8033c8f5a6e3035345bbedcdc2e,CTW6985,8H7V2NWYFHFFOHI01,MERCEDES BENZ,ACCELO 1316 6X2 2P (DIESEL)(E5),2015,343382,PESADOS,2026-02-13 03:18:38.576762 UTC
90927417d3911519d94ef5c099a577f1,TAK9204,J1TSIK44DKIGCAY9N,MERCEDES-BENZ,ACTROS,2015,508000,PESADOS,2026-02-13 03:18:38.576762 UTC
5b732075b3bbf32cf989e990d04c3243,GVI9441,9D7PI2ETVIQ770X3I,MERCEDES-BENZ,ACTROS,2015,146000,PESADOS,2026-02-13 03:18:38.576762 UTC
987efed329379b2a3a243a2f8843076a,TUK6690,QCCWPSG3GRZEXVBIV,MERCEDES-BENZ,ACTROS,2015,201000,PESADOS,2026-02-13 03:18:38.576762 UTC
0c0310c23be5d83bb984521410d44133,NKP3883,JU85GH4NYYFELTBMM,MERCEDES-BENZ,ACTROS,2015,366000,PESADOS,2026-02-13 03:18:38.576762 UTC
b6d91233357989b0e0a94699aa6268c3,ICG5002,ZSTNRWNUVYIYL2SCF,MERCEDES-BENZ,ACTROS,2015,433000,PESADOS,2026-02-13 03:18:38.576762 UTC
33dd45768489647f5714807dffc24f28,QNW7988,N5IRKMMH51KVXUX44,MERCEDES BENZ,ATEGO 2430 6X2 2P (DIESEL)(E5),2015,435950,PESADOS,2026-02-13 03:18:38.576762 UTC
149a41544d732704f6101302452bd443,XAD6269,NXR6MSAWR8IMJI9VF,MERCEDES BENZ,AXOR 2644 S 6X4 2P (DIESEL),2015,333496,PESADOS,2026-02-13 03:18:38.576762 UTC
dd045425c1315b1a6dec29bdceefbc71,VCQ7776,DEC63JS3TR55XMY5Z,HONDA,BIZ 125,2015,142000,MOTOS,2026-02-13 03:18:38.576762 UTC
3bfbae9e8f4d7e84e4849b4eff21cd70,LAG2751,GEPDMBL4HDG2Q7QSW,CITROEN,C3 TENDANCE 1 5 FLEX 8V 5P MEC,2015,39123,LEVES,2026-02-13 03:18:38.576762 UTC
c954696f59d28487bd5ede5d03f44723,NOG8553,0VJTPHPMEAGZHMUES,FIAT,CARGO 1119 TURBO 2P (DIESEL)(E5),2015,282455,PESADOS,2026-02-13 03:18:38.576762 UTC
6c5c65a647f48ee3bf817839649e1b78,JRU0383,GCOE5R38OK51GN6YW,HONDA,CB 500,2015,436000,MOTOS,2026-02-13 03:18:38.576762 UTC
0fb8fe44dd918e1691667bdc7640c704,RRW2206,0Q42DG7VHEU0PM4ZZ,HONDA,CB 500,2015,462000,MOTOS,2026-02-13 03:18:38.576762 UTC
0d15cdeedbe8f0a4d45eb46142c4a134,RGI5753,X8WKZ2RKMBAF53KUO,HONDA,CB 500,2015,67000,MOTOS,2026-02-13 03:18:38.576762 UTC
68be820a1eb2444a6021655ae0f1745a,CKE5690,WRLY42MH8HWIGDOGQ,HONDA,CB 500,2015,70000,MOTOS,2026-02-13 03:18:38.576762 UTC
b7ca94fba6de92e808a1a7598db26a59,MFF9396,3ALOQJ1BDVGALOQ7B,CHEVROLET,CELTA SPIRIT/ LT 1 0 MPFI 8V FLEXP  5P,2015,32866,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
b2b1687e56c72d601fe0414afdf88bc4,QIM5017,KFI5N6494VVOPVXH3,HONDA,CG 160,2015,572000,MOTOS,2026-02-13 03:18:38.576762 UTC
11b5517f67b0f1e0dbf2e2c131145f47,HBF9556,LMGDZJH5S4PFC39Q7,HONDA,CG 160,2015,468000,MOTOS,2026-02-13 03:18:38.576762 UTC
1c13d194443069bd1411ca163c05d52e,JKF8063,XAQTGRJ2VEI7SP7FD,HONDA,CITY SEDAN DX 1 5 FLEX 16V MEC,2015,55441,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
62b2207359cf1bfa13d4030ad6903fec,MRC5498,8JLFVTZJBRQSKTT1U,HONDA,CIVIC,2015,554000,LEVES,2026-02-13 03:18:38.576762 UTC
a55465329d1980f38bb2acbf53a54ce6,SVC7457,DFU692PLBNG6MT5PM,HONDA,CIVIC,2015,522000,LEVES,2026-02-13 03:18:38.576762 UTC
46beb01c5093c9348c47b24ec329cae5,QAY6467,670XCAMVRAQIKPL9O,VOLKSWAGEN,CONSTELLATION,2015,91000,PESADOS,2026-02-13 03:18:38.576762 UTC
a919cbd596dff10d333f58fdc1c4705d,CHS8429,LZS9R09EPMN36Z6TQ,TOYOTA,COROLLA,2015,589000,LEVES,2026-02-13 03:18:38.576762 UTC
36223b4455483fae03fb4d9f9c1126e4,FCJ2598,LKN6W0YW1G4M2AQBX,TOYOTA,COROLLA,2015,21000,LEVES,2026-02-13 03:18:38.576762 UTC
4906c1426c6a2cc182dd7070d06d14c3,LQB2225,DBKP3491YA560QSRP,TOYOTA,COROLLA,2015,136000,LEVES,2026-02-13 03:18:38.576762 UTC
27895e3c48873f9df5f2341c57ae973b,NON1123,F23GWOP0Y0JAPTUVT,TOYOTA,COROLLA,2015,271000,LEVES,2026-02-13 03:18:38.576762 UTC
00cb65f2b2c325da77349f890f212e7b,WJO7005,SCCYS49UWC910FB9W,TOYOTA,COROLLA,2015,360000,LEVES,2026-02-13 03:18:38.576762 UTC
f7f6a341a0b34a77195f59528495ab02,CMP2501,NX4SOUK0XDYRJVFCU,TOYOTA,COROLLA,2015,391000,LEVES,2026-02-13 03:18:38.576762 UTC
ec5f584f999737773e3a919243f13d1a,KRI8564,6UGBUMFLWKXQPLXIR,TOYOTA,COROLLA ALTIS/A PREMIU  2 0 FLEX 16V AUT,2015,72926,LEVES,2026-02-13 03:18:38.576762 UTC
7c93097f0da68089a84f5d22be3fbe58,BYC0055,AT3MTZK86OTYBM8A7,CHEVROLET,CRUZE LT 1 8 16V FLEXPOWER 4P AUT,2015,70254,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
47fafd5dd7fb8e436e66edd478586bbf,DIV8463,IU2J8DW1Z25N2V8ZC,LAND ROVER,DISCOVERY SPORT HSE LUX  2 0 4X4 /FLEX,2015,108002,LEVES,2026-02-13 03:18:38.576762 UTC
aec4c85b694d2c142e305f1739a13b43,MUJ7965,OE91GW4PASNG7F83Q,FORD,ECOSPORT FREESTYLE 1 6 16V FLEX 5P AUT,2015,65172,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
93831411a97596564782fbea80b77963,UWK8657,CPOP6VYAC0JPWSHS8,TOYOTA,ETIOS X 1 3 FLEX 16V 5P MEC,2015,44461,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
fb7f0210d27a67c292350c2f242af2f2,IRF3290,1RKRNX5R5JXB7WRZ1,TOYOTA,ETIOS X 1 3 FLEX 16V 5P MEC,2015,40483,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
43ab2886f130b4c31f31529383baf9e0,HQV7917,H69J9JFF615FB38NY,YAMAHA,FAZER 250,2015,34000,MOTOS,2026-02-13 03:18:38.576762 UTC
e3857a0fb7af23ccbbe6a3072b72065b,UDV5278,ETOY7SV5EAPIQ7TYE,YAMAHA,FAZER 250,2015,355000,MOTOS,2026-02-13 03:18:38.576762 UTC
191f4c4d210e1f7ceb0e438eca75fcc6,KJL5293,NKULUKC1RBZDQE2G2,YAMAHA,FAZER 250,2015,349000,MOTOS,2026-02-13 03:18:38.576762 UTC
12c5be6ebf6d0bff2ed246c35c2bed87,IUR7884,VPJO6KSLMM76OK7W0,YAMAHA,FAZER 250,2015,157000,MOTOS,2026-02-13 03:18:38.576762 UTC
3ccb75f3f0eeeb1e99d4fdcda4cc07b2,MNB0201,75ZMV28Y9P7MFY83A,VOLVO,FH 460 GLOBETROTTER 6X2 2P (DIESEL) (E5),2015,410769,PESADOS,2026-02-13 03:18:38.576762 UTC
d13d13551cb88345a5c7051e3d0e3e4c,NZB7572,A1VOLGYIQPO3AQWXD,VOLVO,FH 540,2015,168000,PESADOS,2026-02-13 03:18:38.576762 UTC
36e793768cbd1994cd6803aa52b6d714,IVY3853,J8BYYTV3KF4GWZL4H,VOLVO,FH 540,2015,243000,PESADOS,2026-02-13 03:18:38.576762 UTC
9e719bcaf2358625786653d31216e4e0,JIO2766,UUMH8BTWJ2BNRWB15,VOLVO,FH 540,2015,475000,PESADOS,2026-02-13 03:18:38.576762 UTC
d1bbf7388543db04b33369837aecb674,YVE9827,WWV9DDW1N40N9IELC,NISSAN,FRONTIER SV ATTACK CD 4X2 2 5 TB DIESEL,2015,98465,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
6ce4a0bb39cb6f89259aee31feaec2fb,EAW8040,4YU0SA8NNXPF5IFGP,VOLKSWAGEN,GOL,2015,96000,LEVES,2026-02-13 03:18:38.576762 UTC
e01fe34abb6d64326dc1fa497ed12270,VHD4783,W85IXZ6W5UNCBEZI6,VOLKSWAGEN,GOL,2015,51000,LEVES,2026-02-13 03:18:38.576762 UTC
cf1b27190614e8cefbae169a7284f6e6,ZAK8585,7ALG9QLH896WFCTPU,VOLKSWAGEN,GOL,2015,481000,LEVES,2026-02-13 03:18:38.576762 UTC
2ab7087c69a41e67dff8ce1bdf275ea6,YSD1869,52MG23FOXFJKK9MJO,VOLKSWAGEN,GOL,2015,331000,LEVES,2026-02-13 03:18:38.576762 UTC
e82b950528b8b115256fa3fb5ba379ee,HTO0853,UAR2E3YOQC3HR19EU,VOLKSWAGEN,GOL,2015,99000,LEVES,2026-02-13 03:18:38.576762 UTC
9db3a4f016a4b520c3622b902c7abac8,HFE1474,ZP561T212M7HIMYJQ,VOLKSWAGEN,GOL,2015,538000,LEVES,2026-02-13 03:18:38.576762 UTC
b60a10d26030741d3f7d6f3ba0f7f173,EHN4412,ZKX2OH8PPOXGZJ3T3,VOLKSWAGEN,GOL,2015,302000,LEVES,2026-02-13 03:18:38.576762 UTC
632db3aaa0892dd1041db27b21b3bc37,CYV4569,W4UZDXSGISD8X8V4G,VOLKSWAGEN,GOL,2015,138000,LEVES,2026-02-13 03:18:38.576762 UTC
c21ff3ace5ea7d141dae6cb7c74a3705,FKM8296,UDLMSFYX6PDNRF6N9,VOLKSWAGEN,GOL CITY (TREND) 1 6 MI T FLEX 8V 4P,2015,37304,LEVES,2026-02-13 03:18:38.576762 UTC
d0ca04596cd07c933555c286a9e4717f,NBX9999,WWTZ56VBL1YCO7WDI,VOLKSWAGEN,GOL TRENDLINE 1 0 T FLEX 8V 3P,2015,35003,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
7a95f244d0d36b8fa42085eb43c1250a,YVL0152,72DLW5MWMFD43BGKZ,HYUNDAI,HB20 COMF /C PLUS/C STYLE 1 0 FLEX 12V,2015,44276,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
83595e12cdb512c100e45d7789ea140f,QXB1278,IBZB905U78J2TP383,HYUNDAI,HB20 COMF /C PLUS/C STYLE 1 0 FLEX 12V,2015,46378,LEVES,2026-02-13 03:18:38.576762 UTC
9fffafecaae0ecdd9707a19183f40fd1,ODF7085,Q1IWKBV58W4OPSSOR,TOYOTA,HILUX CD SRV D4 D 4X4 3 0 TDI DIESEL AUT,2015,140045,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
51b46ec1d698f3ee955437ca2e348bc7,LFQ6112,HIT5U1SP51TVDHGYI,INTERNATIONAL,INTERNATIONAL 9800I 6X4 2P (DIESEL)(E5),2015,153030,PESADOS,2026-02-13 03:18:38.576762 UTC
9805ab497611eb9894f577d46d6adf99,HMM9617,LUYI0RKL5EO9S5E3J,VOLKSWAGEN,JETTA COMFORTLINE 2 0 T FLEX 8V 4P TIPT,2015,66690,LEVES,2026-02-13 03:18:38.576762 UTC
e48e46b609885688d18c80809ace2a02,VWI8615,13R4AX6ZXQ2J0C3P5,FORD,KA 1 0 SE/SE PLUS TIVCT FLEX 5P,2015,35043,LEVES,2026-02-13 03:18:38.576762 UTC
012cf5da1410892beb35913ad80ef8ec,UGE1571,OMI0H8DDJ0FS224JH,FORD,KA 1 0 SE/SE PLUS TIVCT FLEX 5P,2015,39937,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
5a0ca965182a211ed017fa45493f0840,CSN8314,BIXRH1K9TF4M4SZOP,NISSAN,KICKS,2015,371000,LEVES,2026-02-13 03:18:38.576762 UTC
d6c301f900f8f110fb08b5dc860e3b5c,KRY4874,1OLSX4YW0EWM1NCYL,NISSAN,KICKS,2015,303000,LEVES,2026-02-13 03:18:38.576762 UTC
2f116f15fa7ee32f1a05d19d5cd6e21e,SXY5930,CVU73NEF22F6ZB18N,RENAULT,KWID,2015,227000,LEVES,2026-02-13 03:18:38.576762 UTC
8923a66b43a5fc2c9df49277b541424f,DKO9386,PP3STGN2TMWTK3NUE,RENAULT,LOGAN EXPRESSION HI FLEX 1 6 8V 4P,2015,36055,LEVES,2026-02-13 03:18:38.576762 UTC
e01706e5bb415a1d43172cc040af7afe,DPQ9500,YSIRLG4QAW57KRLUR,CHEVROLET,ONIX,2015,250000,LEVES,2026-02-13 03:18:38.576762 UTC
b0f4d2782f5b50782c99f6b2e5dc4976,RUI7663,2WOSC8W5YQU7U5QJR,CHEVROLET,ONIX,2015,141000,LEVES,2026-02-13 03:18:38.576762 UTC
97d0c0ca7ebe0db940351c532388312c,OFE5449,PKSVGUF0CZAPN38OJ,CHEVROLET,ONIX,2015,73000,LEVES,2026-02-13 03:18:38.576762 UTC
e88d949f9bd37f0e5fff76b574d28fee,XQQ8281,L6F604X38Y48DOMKJ,CHEVROLET,ONIX,2015,286000,LEVES,2026-02-13 03:18:38.576762 UTC
2d9a91b15565bd29dc6a3d2ffaa13916,VJW4759,6LWCJVTTCS34R51WW,CHEVROLET,ONIX,2015,310000,LEVES,2026-02-13 03:18:38.576762 UTC
1fc42a0a4bda90df6d82df42d6b0c6c9,YEI5521,T1UMHCSRHR6EJ21NU,CHEVROLET,ONIX,2015,238000,LEVES,2026-02-13 03:18:38.576762 UTC
1956c78ccc3ba841c4a011a7c1d0401d,WNS4261,4BLDC8FID3ATSQ7ND,CHEVROLET,ONIX HATCH LS 1 0 8V FLEXPOWER 5P MEC,2015,43301,LEVES,2026-02-13 03:18:38.576762 UTC
339b15f6f09b3d9929c6a8791a89af28,FRE2208,U615DHNHVKOZX5COP,CHEVROLET,ONIX HATCH LT 1 0 8V FLEXPOWER 5P MEC,2015,42781,LEVES,2026-02-13 03:18:38.576762 UTC
fbb25ffa2ff79f74b3e79310aa791a4e,PPA0920,LGXX1ESYW7JK4J0U0,FIAT,PALIO 1 0/ TROFEO 1 0 FIRE/ FIRE FLEX 4P,2015,32605,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
979d362153914172d88d358aa2cb8a3f,RLL3905,VK3UNKE4CFYS0DVTY,FIAT,PALIO ATTRA /ITÁLIA 1 4 EVO F FLEX 8V 5P,2015,41745,LEVES,2026-02-13 03:18:38.576762 UTC
309bff48d13233da965e2f67013b66e4,KMF8540,QPGOP9YV2G6GV1Q1I,CHEVROLET,PRISMA SED  LT 1 0 8V FLEXPOWER 4P,2015,48477,LEVES,2026-02-13 03:18:38.576762 UTC
2b8c1329dfee28cfac03220cac8cb28a,KDO2963,48PYMPEFCEFZVUOCC,SCANIA,R450,2015,464000,PESADOS,2026-02-13 03:18:38.576762 UTC
2a766ac365da03d01a1c9e03778e8ecc,EYZ7833,0EW78NPR4F3D81YBT,SCANIA,R450,2015,553000,PESADOS,2026-02-13 03:18:38.576762 UTC
0d14985e7fa5af3ab78315d2e38f176e,HMI9122,GKCZ07X3Z5H4104UP,SCANIA,R450,2015,330000,PESADOS,2026-02-13 03:18:38.576762 UTC
f96a23136d25b9daef667695c49874d5,TQX5245,DN5RXELWE82W81WBB,SCANIA,R450,2015,475000,PESADOS,2026-02-13 03:18:38.576762 UTC
99980799b87d8d3225697418ea851cde,KPJ1052,8GH5225S22HKJISAC,SCANIA,R450,2015,35000,PESADOS,2026-02-13 03:18:38.576762 UTC
9c86cd6fbb74a48fa217ceec6370f5eb,JFW5450,1LPSCYKM3R67Z22V2,FORD,RANGER XLT 3 2 20V 4X4 CD DIESEL AUT,2015,118068,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
51db0ed0a77b0503d8fd0868cdb223c4,SZV8718,U8HOPAEL3GRSWZQ4F,JEEP,RENEGADE,2015,568000,LEVES,2026-02-13 03:18:38.576762 UTC
ea9d539e4c7a54bc151421d6a3d7efc1,CLR1319,IELCEK5446U5AJZKT,JEEP,RENEGADE,2015,308000,LEVES,2026-02-13 03:18:38.576762 UTC
3e171f70b01f7eca76e1ee24bb7d21bf,FQD6227,NUV3DADGQYQDQPH5U,JEEP,RENEGADE,2015,454000,LEVES,2026-02-13 03:18:38.576762 UTC
b24b43a951baac5b63951256069e5a7d,SCQ6848,VN5LU2QGSWDOR5ORE,JEEP,RENEGADE,2015,426000,LEVES,2026-02-13 03:18:38.576762 UTC
f6553d2c03fb808d2502d17cb9821253,SPS0344,HJEXO9PJZJZBK6SGX,JEEP,RENEGADE,2015,150000,LEVES,2026-02-13 03:18:38.576762 UTC
e643368734aecd4a059be5b119efc2e8,WAF6670,QKNPY2ZYKWSGO2MWU,KIA,SPORTAGE LX 2 0 16V/ 2 0 16V FLEX AUT,2015,83402,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
9396866848925f945c2d1ea2f291f9ea,IQK6976,CFOA19PL3YPRGGOLL,GUERRA,SR/GUERRA AG GR,2015,120000,PESADOS,2026-02-13 03:18:38.576762 UTC
e2ff8115d389908fbb4aee480dcc6cd7,ASJ5330,JY0AQ1TRPK5FO4OI3,FIAT,STRADA,2015,42000,LEVES,2026-02-13 03:18:38.576762 UTC
7650411cc8ab5aef52604b241f479717,DLD2697,DA8ONFMV6GIRRE8QR,FIAT,STRADA,2015,177000,LEVES,2026-02-13 03:18:38.576762 UTC
f0907c4e9f79c8877b46b167f7d87ae0,QWS6472,0JYDRL6TDRECTPCDR,FIAT,STRADA,2015,184000,LEVES,2026-02-13 03:18:38.576762 UTC
4db39c18fff9ca5754ca4ee10173edbe,RCO3525,QO9KMTE4PKZIF3Y1U,FIAT,STRADA,2015,56000,LEVES,2026-02-13 03:18:38.576762 UTC
77d9043ac438ad8198cbcb359ad9ae44,DVN6301,LCFUC8PSQA9FKO95C,FIAT,STRADA,2015,124000,LEVES,2026-02-13 03:18:38.576762 UTC
051bef8a464e61864753b2d46e4b2a2f,DGI7262,D9BFPA80L3CWLRDCF,FIAT,STRADA,2015,331000,LEVES,2026-02-13 03:18:38.576762 UTC
60cbeca431a9a761fd66bd5f83774d13,XMN7047,RSHH1XHJQ24LPSLTT,IVECO,STRALIS,2015,570000,PESADOS,2026-02-13 03:18:38.576762 UTC
0b98fce4840111afdf64e81204fb5d2d,JLY5658,3IHG81Q87V5HEBQ0K,IVECO,STRALIS,2015,44000,PESADOS,2026-02-13 03:18:38.576762 UTC
a8b719c6979d46fbffe68f96c76f6102,WUH9145,1IPY68HALS4VT9JG1,MAN,TGX 28 440 6X2 2P (DIESEL)(E5),2015,257400,PESADOS,2026-02-13 03:18:38.576762 UTC
0422145ead3f0c11a08475a61f0a71bc,CBW9660,7R06OUA2GY7QRF1Q2,MAN,TGX 28 440 6X2 2P (DIESEL)(E5),2015,257400,PESADOS,2026-02-13 03:18:38.576762 UTC
1e840f43ad49dd7d5c68297ef8b4684a,YUD9746,1T56FLBHSAHL6G6RI,MAN,TGX 28 440 6X2 2P (DIESEL)(E5),2015,252655,PESADOS,2026-02-13 03:18:38.576762 UTC
aa7fb0e43cf8fa90186a35d74288b226,EUQ8148,DS6O13W72G9L7PSQO,FIAT,TORO,2015,269000,LEVES,2026-02-13 03:18:38.576762 UTC
cba5270ec7d8adef725f2b93e7827ff4,CIU5859,JEQKVIVPBHLVF5HSC,HYUNDAI,TUCSON 2 0 16V FLEX AUT,2015,55134,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
947ca6c377938fc30d2fb7647b9dfff5,UHI2881,SYB94VNHPNNMDQ4T6,FIAT,UNO VIVACE CELEB  1 0 EVO F FLEX 8V 5P,2015,34181,LEVES,2026-02-13 03:18:38.576762 UTC
caf9ce3705ae1b47cc8905f67fad1984,AAR3808,PKCOFPT0ASKT7D1UH,VOLKSWAGEN,UP! MOVE 1 0 TOTAL FLEX 12V 5P,2015,49021,"VANS, PICK-UPS, FURGÕES, SUV'S, UTILITÁRIOS CAMINHONETES E CAMINHÕES ATÉ 4T",2026-02-13 03:18:38.576762 UTC
31a257d0cb2867e8c43b502e1335e369,EVF4733,OHV2KOXTRP0ZYHQU7,VOLVO,VM 270 6X2 2P (DIESEL) (E5),2015,232955,PESADOS,2026-02-13 03:18:38.576762 UTC
