id_instalacao,id_associado,id_veiculo,id_dispositivo,id_instalador,data_contrato,status_contrato,valor_instalacao,data_envio,data_entrega,status_envio,status_instalacao,termo_assinado,cidade_entrega,uf_entrega,ingested_at
7dfe78fc968dffd55951381bac4baaf9,5d7cc194b036ab963781402d622cc338,5cac1cfbefe05ca3291ad67d0fbe2c0e,096c476c55a8679e24d0ce8c2fbb13bf,f30aef2803234d0f936a9127da3046be,2024-03-05,INATIVO,90,2024-03-07,2024-03-18,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
899bb8ea7564180aead06ad7437cca7f,a275205b073714060f0798a98f17cf50,b837dc1ea3d810cd580ec23101d586e0,7fb040e4d87b49c223723bc2d1b34852,f30aef2803234d0f936a9127da3046be,2024-08-20,INATIVO,90,2024-08-25,2024-09-02,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
19754975e533ee73bc822c21db110a9f,9603f74c6aadb66c5c60cd4434fe2511,60877ca8ea62850e867bac297fd30f87,0783e484f57d4a1e45b3bf9fee56e6c8,f30aef2803234d0f936a9127da3046be,2024-05-10,INATIVO,90,2024-05-13,2024-05-16,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
c8ef14ef53401747da188b33ddfd86c3,835e55a43601b53785501661f0749593,b93a8331582d7bd3f7fb9646fcabeab7,0d09fea695bd5143bb42c3410e147374,f30aef2803234d0f936a9127da3046be,2025-05-05,INATIVO,90,2025-05-12,2025-05-21,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
4baaf73d29f9253366d4d010b0bae422,63c1b6bf16bbb790f97a6ac5cdbad4ed,cc1850daa9b86d094b35ecec965a389e,d9cf7a9bd1c9637be0da09130e08fbc3,f30aef2803234d0f936a9127da3046be,2025-03-06,ATIVO,90,2025-03-13,2025-03-22,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-11 17:35:21.296895 UTC
14c11a722854530c4b5e03032b88a070,3de8cd40b601139ab481e683423bcf79,d7f6ac7217fc0637e354b7879ea09a95,595c0acedd1ec77772df36d8db7ca302,f30aef2803234d0f936a9127da3046be,2026-02-18,ATIVO,90,2026-02-20,2026-02-28,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-11 17:34:11.170769 UTC
e9aa4006fc576893dd80e1b931a46b3e,3e58d965b918058b1bfd53a5a7b87740,c2eb557ff07fedd06f77d13ed9c23e52,a84e16c78cda1bf5f9bd078043163426,f30aef2803234d0f936a9127da3046be,2025-01-27,INATIVO,90,2025-02-01,2025-02-16,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
62974a76d401b4dd3ea3ebdeaea0b6a8,0232fa2159a8705f78ea2eff307cf40b,c954696f59d28487bd5ede5d03f44723,ac6da2909414cdfd89435e1c462a5e9b,f30aef2803234d0f936a9127da3046be,2024-06-20,INATIVO,90,2024-06-21,2024-06-28,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
a8d066812e3b8663eec11a01345703cf,f28cfc31c5841511b29c8c32874622c4,75251485df2a473fb62169193a848b70,9082ced410a0fd1596b412a154f59af3,f30aef2803234d0f936a9127da3046be,2024-08-21,INATIVO,90,2024-08-27,2024-09-02,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
98de6ff7a026adbc4d4c90b6cbe68c82,d301130286f85a3424c67b483878286a,62d4b9f022df52357c65696b50f28f50,f03116139b9102ba5b9d8c9bdb65cd47,f30aef2803234d0f936a9127da3046be,2023-10-31,INATIVO,90,2023-11-02,2023-11-15,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
9972c6a2e9841853ece280316891e6f9,8df2418ed5d72b53ce43bc5cae8a306b,369ecdbc69aea6d2257f55dbaedd53d3,275cd73143d772b22888f01dabb3ba57,f30aef2803234d0f936a9127da3046be,2024-10-08,INATIVO,90,2024-10-09,2024-10-17,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
c1df2b3a42944198541d58ddbeb1e285,a67b9953b759c8d08cf794f3c9179a71,b738e2afbd034875f13137eac55de228,9c57095f5ffef1d8e75bdcff9e16336d,f30aef2803234d0f936a9127da3046be,2026-01-29,ATIVO,90,2026-02-04,2026-02-17,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-11 17:38:18.023743 UTC
c3defd4f8d8b2d23faf3f96112eed62d,55eff459026b293e4e1929e25816dd40,fda0a5d5ed9cfd576ed675cbfae9328f,aa2b6881604c694c5b15b006baea5b6c,f30aef2803234d0f936a9127da3046be,2025-09-27,ATIVO,90,2025-10-06,2025-10-17,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-05 01:54:33.557723 UTC
6a2d76746803e2b2a585fc5d7255fd38,7ae44731c9deddca69247370b8f50479,e73948dc7ef2d1b3492e4792105f1747,201e16e8fb3cbbdad70bdcb23d7d0697,f30aef2803234d0f936a9127da3046be,2025-09-23,ATIVO,90,2025-09-25,2025-10-10,ENTREGUE,INSTALADO,SIM,Londrina,PR,2026-02-11 17:38:17.985517 UTC
635677c2046dc2349710098bad3ec797,7023776875e3dae153e1c92972757653,21698dd52f8cdbf98ab80a002ca9f7a3,85d36e0f7a740108141311cdea03774b,f713b0077e4ab9b97f319e2e2f92b84f,2024-01-19,ATIVO,80,2024-01-29,2024-02-04,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-11 17:35:21.309138 UTC
af230406f96013492b68a4266fda9250,2c1c4a94dd5904a9a2b403c468c1510e,a8c72a6faefa7ae05d3ec357bacb6d4a,39e295857503bdb40b23ae5c174cc869,f713b0077e4ab9b97f319e2e2f92b84f,2025-11-29,ATIVO,80,2025-12-05,2025-12-14,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-11 17:38:18.025875 UTC
1566e6dc656e9a260bece787dc80e55d,59c195c5dd1aa09bd37b0cb8c9bd3ec5,4d896fdd510ef979995ef77a974124ab,842433990a8a9b808f180161997573ae,f713b0077e4ab9b97f319e2e2f92b84f,2025-06-23,ATIVO,80,2025-06-26,2025-06-28,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-11 17:35:21.316930 UTC
36448122d44c050ee9271e5e7f05194b,a9d5a2af5577e549994a9645e09691ac,eae075a57f623a481f0f0f954bf47a7c,9ed40948a0395b69e5f966f0452bd3b2,f713b0077e4ab9b97f319e2e2f92b84f,2024-02-22,ATIVO,80,2024-02-27,2024-03-12,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-11 17:35:21.330688 UTC
6a33323be73036464a0225178c067403,b5541563b26376a7eb93a62236744ea2,1e4407a577690db650764bb3d74fc8a9,eec5892e5cb319cdbf702d44188ed1be,f713b0077e4ab9b97f319e2e2f92b84f,2024-07-05,INATIVO,80,2024-07-10,2024-07-18,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-05 01:54:33.557723 UTC
9b8d70eecd69b3d6915d0648e8b94aa9,6c8f72d736c22c3373b29a92ebdbf0f8,e936b54569dcaa237ebcf30a5d770ee7,7b43314d5e02b98b12ea4e0df062f85b,f713b0077e4ab9b97f319e2e2f92b84f,2024-02-16,ATIVO,80,2024-02-26,2024-03-08,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-11 17:35:21.312924 UTC
55f20c0b72695e5c190870bd5b58d8f7,c4ce1df3abbf095514d3e8e858a2ff5a,aba39cb978262e99a5113fe659d3554d,8206ecbc80393df3515c54701ed34eb1,f713b0077e4ab9b97f319e2e2f92b84f,2025-09-01,ATIVO,80,2025-09-11,2025-09-17,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-11 17:38:17.984293 UTC
ba95373af441e2672f6ce3ab94da597d,e41e64b65391b5d572f7b2049882d8ad,506e1daef3190577e984a1e2551936ae,90bfb8cf2bbcb15f46c49fa6e1eec3cb,f713b0077e4ab9b97f319e2e2f92b84f,2024-05-14,INATIVO,80,2024-05-24,2024-05-27,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-05 01:54:33.557723 UTC
49d534504fb27d61fcaa637f78ec000a,9ebb2bb3ebc47bcf0002978b9acf6bca,e9809cc2ef593b6b9dbc7e542be22bc3,029a4a048e022820fe01421585c483c2,f713b0077e4ab9b97f319e2e2f92b84f,2023-10-04,ATIVO,120,2023-10-13,2023-10-26,ENTREGUE,INSTALADO,SIM,Chapecó,SC,2026-02-11 17:38:18.046859 UTC
cfdae23544df26aa56f11ea1167c1aea,3c4444c7e7fec4a372d1bb6dd0069989,29327366c4c7b42650684dd226f1221c,1263cb194960a8784b3a6353d85dd802,f713b0077e4ab9b97f319e2e2f92b84f,2025-10-07,ATIVO,80,2025-10-08,2025-10-13,ENTREGUE,INSTALADO,NÃO,Chapecó,SC,2026-02-11 17:38:18.012999 UTC
9a7eaa6fa87b1e15761460e20048e640,49235c3dbdc3d87ef4373b1ca0382b80,3505fb60484dcabf974b4ce9d672340c,a89532b1b850519ecbc2e2fd11c42495,f88f0f4e0ec25cb1214251320dd86b3b,2024-06-19,ATIVO,110,2024-06-26,2024-07-10,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:38:18.047626 UTC
fb6d138022a5e07c37eebe12ce718124,b67a14ec1ddf1464331f2a340082e13d,8044ac9b34e7969e70f0a6da1567c5f9,81aa0d0d60fc9a80d3b5d395a010f909,f88f0f4e0ec25cb1214251320dd86b3b,2024-06-27,ATIVO,110,2024-07-03,2024-07-05,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:38:18.002048 UTC
01799982f96cfdb713ff75c012a27079,71fde065245bcda7e26b7fdebfca0e64,dcd9e85fcb8fe1e1839a11c55d17f164,74f73915ca501507924c18f7d6fa804d,f88f0f4e0ec25cb1214251320dd86b3b,2025-11-10,ATIVO,110,2025-11-14,2025-11-17,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:35:21.275815 UTC
6f8c2c2ef96633d069d8d6bcc9e41788,5e28f8b6405378e722893877181ef0df,6e43349ac1bf6f80bb2928a6bde01ab8,1b57d628aa11150ddd602bc33a7029b5,f88f0f4e0ec25cb1214251320dd86b3b,2025-09-12,ATIVO,110,2025-09-21,2025-09-27,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:38:18.019110 UTC
1443429e126f13bb20826bfee9b8f920,5df2f72a08054b42ef5eb37390bb310e,de4048c645aae0c8530466b0bcdd9ba1,0dfd3e892cc7d4649cf73a774e640a32,f88f0f4e0ec25cb1214251320dd86b3b,2023-01-25,ATIVO,110,2023-01-30,2023-02-12,ENTREGUE,PENDENTE,NÃO,Rio De Janeiro,RJ,2026-02-11 17:38:18.019762 UTC
7ef67a77714c97fc9c8accaea4a204df,b33ebed461fb6c8e10f17ac9626ba751,8125f2536fc18c0348ab2a7f2871600c,58febf3da726734dd689d47b03d535db,f88f0f4e0ec25cb1214251320dd86b3b,2025-10-20,ATIVO,110,2025-10-22,2025-11-01,ENTREGUE,PENDENTE,NÃO,Rio De Janeiro,RJ,2026-02-11 17:35:21.313106 UTC
08a8862e7051c44a722fa9f2aacba430,9d06870e2df03b5115f6ef0be8166462,90927417d3911519d94ef5c099a577f1,8f13247c3e6291915ee2845629d0b9ec,f88f0f4e0ec25cb1214251320dd86b3b,2024-04-10,ATIVO,120,2024-04-14,2024-04-20,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:38:17.990104 UTC
d6ea5c58f26882e57647410369018fd0,163c9995c3ea977825637a7e05142d31,51db0ed0a77b0503d8fd0868cdb223c4,ab8b1c70ab93213baba0494f51131651,f88f0f4e0ec25cb1214251320dd86b3b,2025-04-14,ATIVO,110,2025-04-22,2025-05-02,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:35:21.306154 UTC
7abb471377f71e783c7a24dd55f204df,b5bf2222db68c7a21a6ebc520bf813d2,b133c1080e315aa6b8cda1a137d5a773,644b92ad514053d71226cabcf3564df0,f88f0f4e0ec25cb1214251320dd86b3b,2023-11-01,ATIVO,110,2023-11-05,2023-11-18,ENTREGUE,PENDENTE,NÃO,Rio De Janeiro,RJ,2026-02-11 17:38:18.026802 UTC
1a41cf89645dea59ea271ed3c6dc9f0f,87188fdbb72c2337d5327b77ca8849a5,08b62710f4ab35276b41d7312753a710,095534bc6e0edd3ab826eb2d8cdebad0,f88f0f4e0ec25cb1214251320dd86b3b,2024-11-17,ATIVO,110,2024-11-23,2024-11-28,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:35:21.307154 UTC
4675560f9befd89f6ee64b1082cf5cc1,8c288b3aeed432b5afec38cea0b29a1c,f39e3fc28a2f2c499789040edb0b3f7c,1475310ed94eea7a885a7ba7dfbde0e7,f88f0f4e0ec25cb1214251320dd86b3b,2025-03-06,ATIVO,110,2025-03-16,2025-03-30,ENTREGUE,PENDENTE,NÃO,Rio De Janeiro,RJ,2026-02-11 17:35:21.319739 UTC
63e530b18f6a1c9c7bcde88217e057aa,8384025702cd75c81f9198a92677fb15,51973b23b579eebc1a1c8f2ded145063,5f0d4fb14e8ed9bfde193e6d98ece429,f88f0f4e0ec25cb1214251320dd86b3b,2025-12-04,ATIVO,120,2025-12-08,2025-12-16,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:38:18.025443 UTC
76a20db3b1120b70eb3879f72eb43920,8e47b94bd424d55bdf6e5df20debef1d,b2997a294dcc0c62fe2a198572700dcc,5e794741d9c941a0895e476466b9a6d7,f88f0f4e0ec25cb1214251320dd86b3b,2023-09-29,ATIVO,110,2023-10-09,2023-10-16,ENTREGUE,INSTALADO,SIM,Rio De Janeiro,RJ,2026-02-11 17:38:18.019621 UTC
c31090e987915d0af718b80a208d86b0,8bc928dc3bd1415da73d7f74ff56921c,0a954be33f2031df4baa4059825783cd,2ee4db4b6086cfdb84a1ce17c4218a88,f88f0f4e0ec25cb1214251320dd86b3b,2024-02-16,ATIVO,110,2024-02-26,2024-03-02,ENTREGUE,PENDENTE,NÃO,Rio De Janeiro,RJ,2026-02-11 17:38:17.996730 UTC
c2f2606a9699ffedfde788d251c8b7a8,ca51abbf148e83b4e7db28111f38f9d5,b87271380e88b1d156c947fd3f444334,dfb2f36fde56948d6214cccd05b033e4,f8fc6ec22f430766eabb1cdde0284d42,2024-11-13,ATIVO,100,2024-11-17,2024-11-28,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:18.043729 UTC
01c7d805a48979be3842b36037f0e5fa,addc5ab0bda8dcb28218b74e945ff82d,35a6b52fff688b10d4c6f562dc0ffa37,59a0ab796838e045b645b3134313aa70,f8fc6ec22f430766eabb1cdde0284d42,2024-04-08,INATIVO,100,2024-04-10,2024-04-14,ENTREGUE,PENDENTE,NÃO,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
e55afa09f30aa4aa7d91f4beaea9192d,0f67ebb1ba775d6be98772a7d0735a30,b850eb48169ee0c392016f8eb52e910b,604d34b0f463686e89da4f28cffa5521,f8fc6ec22f430766eabb1cdde0284d42,2024-03-02,ATIVO,100,2024-03-09,2024-03-13,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.275342 UTC
37566fc6764c880beb3f2ab970268007,538b222bc867860a7ba64bddda85e61a,1b87e2bd1c9f0ac4c7fc7b47761df9d4,7c9a1eec9fc177f476b5095b207b4778,f8fc6ec22f430766eabb1cdde0284d42,2024-08-14,INATIVO,100,2024-08-15,2024-08-21,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
5cdeb58caddb076f0e829554bcf6e311,c899a45763853357498e891d32921520,afc127bfc4fff0cba90a7281272d10f9,e2fa747c6828b39449071971272bed85,f8fc6ec22f430766eabb1cdde0284d42,2024-10-25,ATIVO,100,2024-10-31,2024-11-05,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.319841 UTC
5b32819fe7c7fdc7b25e6e8f2fd42ea1,3432c8d033a4502153a14b4d48db6d91,dcbb6edfbbb28bb2f87c03f96412c8a7,4753f2039d17ab2d5aa98322a2f3162e,f8fc6ec22f430766eabb1cdde0284d42,2024-12-08,ATIVO,100,2024-12-14,2024-12-23,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.274087 UTC
53598f30bab7591dd89e1b5ab3b09f02,a2d547a3b90646a74ce092ab2a732251,e7860dcb0c98f17a56eda8909ceeee3f,611bfba5c636df7eea3f63975f2992d8,f8fc6ec22f430766eabb1cdde0284d42,2024-05-01,ATIVO,100,2024-05-06,2024-05-11,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:18.050150 UTC
87161dff5bb7c52b4d43de4e8810ff9c,05fb66013be13475637adbd4efc0003e,8a3f543d8ddc89c18c824ee43a47132f,d35b10079950f12c601a559a24d272d3,f8fc6ec22f430766eabb1cdde0284d42,2026-01-29,ATIVO,100,2026-01-30,2026-02-06,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:34:11.172315 UTC
970f2067c23f93451dc595a987bb7fa7,10c064f45f48317b480602ae2b0d8bf1,973ad151ce0344d7c771777e6d7ffd68,3030066f12838b2376c592f825413273,f8fc6ec22f430766eabb1cdde0284d42,2023-10-30,INATIVO,100,2023-11-06,2023-11-16,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
5895f63baad231585068a4f562b06ce7,a82a5c1332de25eada8a9b10fb7731a3,14e00b8cf240560397431d1d686595de,12c947637e113a8e114411172bd869c7,f8fc6ec22f430766eabb1cdde0284d42,2026-01-22,ATIVO,100,2026-01-25,2026-01-27,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:34:11.173683 UTC
ac7661cecc4c8ef8ea2f14399b423b77,161d31c5bd99e4e8c11b7e9f77a22a6e,e6736ed90df16660a46bebf267fab4ce,77c7e5702a9804eca0545f7575381eb7,f8fc6ec22f430766eabb1cdde0284d42,2023-09-12,ATIVO,100,2023-09-14,2023-09-29,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:17.999606 UTC
2d92154c9c780b71bb6d6b05139bef42,28f333b1209e20b8b7eaa1d574c09424,1e2ff75c7a682d944ab70f16f268d9d7,ecd9bf5356874062c90aed84777aa63e,f8fc6ec22f430766eabb1cdde0284d42,2025-07-20,ATIVO,100,2025-07-30,2025-08-03,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.275227 UTC
ce13de565bcdd3f4df5e6e6d43e0c4e9,978db297aabfd52b000f2b8310d2bbd8,3b5575111d6879fbd62c6104addd62f6,c400a87a5765cbc79723e0e9397334c9,f8fc6ec22f430766eabb1cdde0284d42,2023-06-01,ATIVO,100,2023-06-10,2023-06-22,ENTREGUE,INSTALADO,NÃO,São Paulo,SP,2026-02-11 17:38:18.010343 UTC
54678e5a782b6e01aa9930f423515e63,9ecde972f48e6585945c8cfcdf0fd2d7,e6d9addfbe5ee8a6652f0894efc3b5b1,3013c42b0a58213d8288f084452eb0a3,f8fc6ec22f430766eabb1cdde0284d42,2025-11-17,ATIVO,100,2025-11-26,2025-12-07,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.297931 UTC
8855e74f8d799e126547c70ec89fb0b7,6835c753b0e6c0996f94cd350e34fcdd,539a8b50269451f342adeaeba7fcb24c,e769ca1d1f9ecfb9c81ade937778ec1f,f8fc6ec22f430766eabb1cdde0284d42,2024-07-10,ATIVO,100,2024-07-15,2024-07-18,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:18.037807 UTC
2bd7ced7bc49334995739f57d1e45c78,ca1ca8bd3903c5aa90152fce8d9114ed,3bfbae9e8f4d7e84e4849b4eff21cd70,ad545b97091814dd935ca14d39cff6b3,f8fc6ec22f430766eabb1cdde0284d42,2024-12-23,INATIVO,100,2024-12-24,2024-12-26,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
7bdac94fa54eb6237647dee74baddb3d,fc74856f3d81a67e76e7819c629d20f7,d6c301f900f8f110fb08b5dc860e3b5c,bfc8e25a07a6ba7ec925a1bf9a4d8737,f8fc6ec22f430766eabb1cdde0284d42,2026-01-28,ATIVO,100,2026-01-30,2026-02-01,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:17.991229 UTC
3868453e517a0689965664e0815469ab,acafde20b118eacb7e42cc370b613320,1482d5a95d66558ccdd54607d03f003e,a3fe752db7d167e3a9de25f05074e97c,f8fc6ec22f430766eabb1cdde0284d42,2024-03-24,ATIVO,100,2024-03-30,2024-04-03,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.274433 UTC
0ad78bc3d6da1a0e0c20b1e6fc4c116f,1873707cf580e4c8b86dc5635d29ec37,eea6ef0efc4134a7dc2bd1104b1f3569,91f93253a60f99864e7e9643b2701289,f8fc6ec22f430766eabb1cdde0284d42,2023-05-28,ATIVO,100,2023-05-30,2023-06-10,ENTREGUE,PENDENTE,NÃO,São Paulo,SP,2026-02-11 17:38:17.987881 UTC
5c8b665b4792ceb30d84d40e825533d3,fe45d992ca5bc24ef555f3a27303f63f,ff07b83ab33865a8ea1703877aff44de,24484335074e033e43ea49be9a51737a,f8fc6ec22f430766eabb1cdde0284d42,2025-07-20,INATIVO,100,2025-07-21,2025-08-05,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
42122f70ec65e4fe974a1c379fba91eb,08e34039e9432f44a153961ef43e084f,5989fc66c751b07bcbb2c60a5a191379,4c2143326fb1716ac675b2755c3031e0,f8fc6ec22f430766eabb1cdde0284d42,2024-01-11,ATIVO,100,2024-01-21,2024-01-24,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.275078 UTC
761b973a9e6b227bdaf704a876846f2e,48106c40ee27e48be5c3e284726f87ae,a602e4fd91dafd8e0671cd052006e1e6,187ec2e26c81701a848b48b30419a5df,f8fc6ec22f430766eabb1cdde0284d42,2025-12-04,ATIVO,100,2025-12-14,2025-12-20,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:18.001149 UTC
0f22b6e0cea64181310377de23102537,804d2d54622c5553a26f002667a33fba,398e87a732d1a0c7706dede2da5bace8,d080f52c2ec57ff4069e8cb4c05491cb,f8fc6ec22f430766eabb1cdde0284d42,2023-12-20,INATIVO,100,2023-12-30,2024-01-13,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
4dd4d30cec44464f87d79dc71822e7c4,a807df973768736f17b7e7cc64505812,f4b90efaaf1b368ff70219af2ec7494b,64fd324305f1884fb046ad02a5b2a3c1,f8fc6ec22f430766eabb1cdde0284d42,2024-10-20,INATIVO,100,2024-10-24,2024-11-04,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
5e5662024fc8c1c9894710c69fcb8241,3356b5bc3451a2058b9500e20406e6f7,c7928b91fc0c55231074cbdb47a45894,cc7009b117ad6c40644a2a7bad4cbaee,f8fc6ec22f430766eabb1cdde0284d42,2023-06-12,ATIVO,100,2023-06-19,2023-06-21,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:18.042140 UTC
86b6926e38d0eaa7119015a2bf3b8eb4,3272e3f7ffb6ad2d451c8637b1ca1507,f68e9d237cddda296ca6d47075ed04f4,ac4dac227252a48292823b36ab573191,f8fc6ec22f430766eabb1cdde0284d42,2023-02-22,ATIVO,100,2023-03-01,2023-03-15,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:18.009656 UTC
23b3df11956adcd8e728ec70ec002468,00ef5f558c09ec3527e87cbd17be594e,6fde207969b25e94369802682ee44029,adc450347ef8219b5476adb31d372d5a,f8fc6ec22f430766eabb1cdde0284d42,2023-03-17,ATIVO,100,2023-03-20,2023-04-02,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:17.988486 UTC
8112d5435c5ec53c4b5269846866d654,4fb07cea00d2c976fc676dba8956ae9b,de03e1af25095c9b6a462a59a5c39c7c,943e056e4e38e6ea9e11d301a4cbe6e6,f8fc6ec22f430766eabb1cdde0284d42,2025-11-12,ATIVO,100,2025-11-18,2025-11-29,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:18.008402 UTC
7bfab324d4ff4a6136610ef95297b199,028be596dafa6f3b4fc9bbd1edcfa82a,30d304e9d071d15eec28310687762d07,e2e788975a2184de56f2551987c1cf68,f8fc6ec22f430766eabb1cdde0284d42,2024-12-03,ATIVO,100,2024-12-04,2024-12-18,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.301915 UTC
64f3cd5ce49652116fc4092c860b887d,67b21830769d5d1a1d20a28a9bfc2b22,912f53f4997140a8c54caddad82a7d42,1c0ed65b4817bf452a8125c93129cd82,f8fc6ec22f430766eabb1cdde0284d42,2025-03-01,ATIVO,100,2025-03-03,2025-03-08,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:17.991987 UTC
a2f6edce155cf005bdaa242efe84462b,9a917583ae3406af6dc3645ddf2d5443,9a675b2842ed8923fbedf013cd181034,7f91064827bca21c8d3c824515f895e1,f8fc6ec22f430766eabb1cdde0284d42,2023-12-07,INATIVO,100,2023-12-13,2023-12-19,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
abfb940de9c6114424e955b92a25dcb8,c76c99a10e7994dcb39f60fe841af7ee,9789dc953eaef8df5c38c4ca4173d0de,a9d03e90339e7517ffd341957908b739,f8fc6ec22f430766eabb1cdde0284d42,2024-07-06,ATIVO,100,2024-07-15,2024-07-25,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:38:17.989995 UTC
5c70cf9d910084c519ddbdff7ed78c73,98a40402c5105d16cf7fae9f39cfd8e2,3190b17379862ec744748b772e87341a,ccd47e41f153493914851b72626e2569,f8fc6ec22f430766eabb1cdde0284d42,2024-09-12,ATIVO,100,2024-09-22,2024-09-27,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.276655 UTC
038b00595439980d9b85083f6d9f1729,a01381712a864966df2757875b99c4c1,9d33522c69ae4f0343bedfd1a635e13b,2b925ab033ba9b7557a9fad58861123a,f8fc6ec22f430766eabb1cdde0284d42,2025-05-07,INATIVO,100,2025-05-12,2025-05-14,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
df3962996db6ba544aba5b0447e1d130,306bcb51d04038ab39afa1c9da903158,03b24589a7e18655a84b610e66b21eb2,4288430509ef1e2c77b2c3c95e72a8c4,f8fc6ec22f430766eabb1cdde0284d42,2024-09-18,INATIVO,100,2024-09-25,2024-10-08,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
8b6939a72d28e4064e0e8771130e1748,e94a80b22d8b1743bab3b0efe75161d9,e12a5c647e22efc23bfb76fc11a484a3,4838ba5a871577bce2be97b4d446e090,f8fc6ec22f430766eabb1cdde0284d42,2024-11-17,ATIVO,100,2024-11-22,2024-11-25,ENTREGUE,INSTALADO,SIM,São Paulo,SP,2026-02-11 17:35:21.322898 UTC
