id_dispositivo,imei,empresa,data_primeira_aparicao,processed_at
d033983410b4d96465903ea633844048,507602320,AZIMUTE,2026-02-12 17:54:18.911066 UTC,2026-02-12 20:03:19.110299 UTC
b0c1bf1c6745882d1770b3dd9b0f240b,803594170,AZIMUTE,2026-02-11 17:38:17.998052 UTC,2026-02-12 20:03:19.110299 UTC
c8e3df58722dc4b743058274c76a4d14,226804680,AZIMUTE,2026-02-12 17:54:19.037184 UTC,2026-02-12 20:03:19.110299 UTC
f7ad300e1d98abb1864631b42dad3f56,784394720,AZIMUTE,2026-02-11 17:38:17.998897 UTC,2026-02-12 20:03:19.110299 UTC
be736a94197f4b0db4db3068fb74fbb2,140072390,AZIMUTE,2026-02-11 17:38:18.049950 UTC,2026-02-12 20:03:19.110299 UTC
d1e0d7430b01feb3b23ea263217de215,199431320,AZIMUTE,2026-02-11 17:38:18.048114 UTC,2026-02-12 20:03:19.110299 UTC
84fdec3dddff025102195a9432dc955d,7141679997431450,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
d68d7a274e6cf3f72c0ce4f8b471fadb,376352360,AZIMUTE,2026-02-12 17:54:18.920177 UTC,2026-02-12 20:03:19.110299 UTC
5ba0b50b4c2f6127498689c9019b7a71,880994170,AZIMUTE,2026-02-12 17:54:19.006715 UTC,2026-02-12 20:03:19.110299 UTC
ae9be2e7e09c90cc59821e3c5697e5da,680690730,AZIMUTE,2026-02-11 17:38:18.012260 UTC,2026-02-12 20:03:19.110299 UTC
d2b4daf18f04c18d429ac6746fb10b67,317366420,AZIMUTE,2026-02-11 17:38:18.034308 UTC,2026-02-12 20:03:19.110299 UTC
8134aff68ac6b5af2642a447463134f0,413647590,AZIMUTE,2026-02-12 17:54:18.907001 UTC,2026-02-12 20:03:19.110299 UTC
990be5c394c80fe07f4fdbfc4e0440a0,528098660,AZIMUTE,2026-02-11 17:38:18.048651 UTC,2026-02-12 20:03:19.110299 UTC
420ee8dc5ad254b86eb92d67fbca977e,109354390,AZIMUTE,2026-02-11 17:38:18.024013 UTC,2026-02-12 20:03:19.110299 UTC
f4c9ed11937f946f56310ed9b625d150,163634580,AZIMUTE,2026-02-11 17:38:18.018616 UTC,2026-02-12 20:03:19.110299 UTC
29c3be4f69488043bd6d39c3eb58191f,168075530,AZIMUTE,2026-02-12 17:54:18.991135 UTC,2026-02-12 20:03:19.110299 UTC
a185d22c9649a544f67cd44fac114aad,927642510,AZIMUTE,2026-02-11 17:38:18.010165 UTC,2026-02-12 20:03:19.110299 UTC
d37c422f7b6cbeb3e82740a23a758101,593689390,AZIMUTE,2026-02-11 17:35:21.331184 UTC,2026-02-12 20:03:19.110299 UTC
a5e96a53ecff8673c876fccb2decdf40,285934640,AZIMUTE,2026-02-12 17:54:18.893075 UTC,2026-02-12 20:03:19.110299 UTC
874083a1de22fdf581c47cb9b2aeb96c,773401910,AZIMUTE,2026-02-12 17:54:19.046300 UTC,2026-02-12 20:03:19.110299 UTC
b53e7004bf43e9e7b72d1d50c6516584,580456290,AZIMUTE,2026-02-11 17:35:21.305171 UTC,2026-02-12 20:03:19.110299 UTC
fc4d9f358b7b735d921d0f667e991495,7916720,AZIMUTE,2026-02-11 17:34:11.171380 UTC,2026-02-12 20:03:19.110299 UTC
aa4b45af0684e369c1c0dccc7d4f7b1a,186659060,AZIMUTE,2026-02-12 17:54:18.941570 UTC,2026-02-12 20:03:19.110299 UTC
414bd23ba0b19d9f6efd8c87ce5729c9,378152420,AZIMUTE,2026-02-11 17:35:21.302086 UTC,2026-02-12 20:03:19.110299 UTC
7ba01b801d88b6fe48fd173df9946640,509844680,AZIMUTE,2026-02-12 17:54:18.902138 UTC,2026-02-12 20:03:19.110299 UTC
f5328023af4d051ec431498d6992c3a3,481428430,AZIMUTE,2026-02-11 17:38:18.033004 UTC,2026-02-12 20:03:19.110299 UTC
299781c88ad450e85fd58c3a79a1ab70,975439540,AZIMUTE,2026-02-12 17:54:19.000771 UTC,2026-02-12 20:03:19.110299 UTC
a365b7fd743ed83551d9367c18d006aa,270774220,AZIMUTE,2026-02-11 17:35:21.288890 UTC,2026-02-12 20:03:19.110299 UTC
432f7c037183fff653cde85d23785691,1536911179332490,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
e22bafd35f766fd9aa5bb3046a55da17,676504400,AZIMUTE,2026-02-11 17:35:21.284557 UTC,2026-02-12 20:03:19.110299 UTC
e3a28d75a2036198fa0fb7c426f892f2,475271980,AZIMUTE,2026-02-12 17:54:19.030221 UTC,2026-02-12 20:03:19.110299 UTC
dff320d24bb722df13729a810dcc1c77,926031830,AZIMUTE,2026-02-12 17:54:19.014851 UTC,2026-02-12 20:03:19.110299 UTC
71f816080e15cda571d1429f04471bb8,3821760,AZIMUTE,2026-02-11 17:34:11.176196 UTC,2026-02-12 20:03:19.110299 UTC
b212e5e7022b93b1b6829ba8cae22e9a,552715950,AZIMUTE,2026-02-11 17:38:18.012669 UTC,2026-02-12 20:03:19.110299 UTC
91f93253a60f99864e7e9643b2701289,814870520,AZIMUTE,2026-02-11 17:38:17.987912 UTC,2026-02-12 20:03:19.110299 UTC
6df9261c95c4ba4ef958c034b4d227e1,954184890,AZIMUTE,2026-02-12 17:54:19.027364 UTC,2026-02-12 20:03:19.110299 UTC
dfb2f36fde56948d6214cccd05b033e4,778289010,AZIMUTE,2026-02-11 17:38:18.043752 UTC,2026-02-12 20:03:19.110299 UTC
17a34faf3003a144be2444b3d390c051,764375570,AZIMUTE,2026-02-12 17:54:18.985868 UTC,2026-02-12 20:03:19.110299 UTC
56d60d504f06310e48b74a1503908891,662331800,AZIMUTE,2026-02-12 17:54:18.910311 UTC,2026-02-12 20:03:19.110299 UTC
a9dca610e2ed2e7da8d48d806517dc34,2876730,AZIMUTE,2026-02-11 17:34:11.171181 UTC,2026-02-12 20:03:19.110299 UTC
6b4837def3106bf1355c99383e577d17,580975990,AZIMUTE,2026-02-11 17:35:21.285795 UTC,2026-02-12 20:03:19.110299 UTC
e769ca1d1f9ecfb9c81ade937778ec1f,155722380,AZIMUTE,2026-02-11 17:38:18.037842 UTC,2026-02-12 20:03:19.110299 UTC
4753f2039d17ab2d5aa98322a2f3162e,279174290,AZIMUTE,2026-02-11 17:35:21.274123 UTC,2026-02-12 20:03:19.110299 UTC
02219328cb075119badcd6c6e0a284a3,419529130,AZIMUTE,2026-02-11 17:38:18.032298 UTC,2026-02-12 20:03:19.110299 UTC
c28e95457332b47480230f8f649407c9,128889250,AZIMUTE,2026-02-11 17:35:21.329940 UTC,2026-02-12 20:03:19.110299 UTC
79b47468e6103675137799b51f8537e3,338460700,AZIMUTE,2026-02-12 17:54:19.026361 UTC,2026-02-12 20:03:19.110299 UTC
598c0e172e516394c6f5ad918f8686f2,435719490,AZIMUTE,2026-02-12 17:54:18.899932 UTC,2026-02-12 20:03:19.110299 UTC
7da827d7692655e5b4e791e17cb5636a,920675800,AZIMUTE,2026-02-11 17:38:17.983314 UTC,2026-02-12 20:03:19.110299 UTC
f9f8b7083f9e100e620daa4584478e82,214159910,AZIMUTE,2026-02-11 17:35:21.313814 UTC,2026-02-12 20:03:19.110299 UTC
3d19e71aaa5a5d9def7e85df57786bab,577214860,AZIMUTE,2026-02-12 17:54:18.992749 UTC,2026-02-12 20:03:19.110299 UTC
b63cda5f754891f8effbe856db7b91fd,581419570,AZIMUTE,2026-02-11 17:38:18.048549 UTC,2026-02-12 20:03:19.110299 UTC
870e03b598c35628edb4548535150a65,733259890,AZIMUTE,2026-02-12 17:54:18.894686 UTC,2026-02-12 20:03:19.110299 UTC
7229407bf34477ce62bd355a76ecdfbb,251692820,AZIMUTE,2026-02-12 17:54:18.902363 UTC,2026-02-12 20:03:19.110299 UTC
f7e7ce336ef376b63455e27bbab6ef30,106530420,AZIMUTE,2026-02-12 17:54:18.943797 UTC,2026-02-12 20:03:19.110299 UTC
2ef9a7ee7086da20a224a1af2bb29edc,614436130,AZIMUTE,2026-02-11 17:35:21.308600 UTC,2026-02-12 20:03:19.110299 UTC
690449a3d23edad7f242ca4f34935f38,280743980,AZIMUTE,2026-02-11 17:38:18.016071 UTC,2026-02-12 20:03:19.110299 UTC
6aedc3d8e94b0f05124bfc8e84be5952,254030770,AZIMUTE,2026-02-12 17:54:18.995450 UTC,2026-02-12 20:03:19.110299 UTC
cc5ba2058ebc1e8a3e0392984e8b9c4e,384297380,AZIMUTE,2026-02-11 17:35:21.278059 UTC,2026-02-12 20:03:19.110299 UTC
f55d9fce2eb69a21287e2e6d63790209,277481430,AZIMUTE,2026-02-11 17:38:17.993586 UTC,2026-02-12 20:03:19.110299 UTC
257e75420aa9f00f61c51cb69a9de22c,684492700,AZIMUTE,2026-02-11 17:38:17.992982 UTC,2026-02-12 20:03:19.110299 UTC
7f91064827bca21c8d3c824515f895e1,220160010,AZIMUTE,2026-02-12 17:54:18.917368 UTC,2026-02-12 20:03:19.110299 UTC
d8684aaf992fe7f4d86d11a11349de9d,225575620,AZIMUTE,2026-02-11 17:35:21.304350 UTC,2026-02-12 20:03:19.110299 UTC
89d38f16d3dd0843691e329129174b51,268824500,AZIMUTE,2026-02-12 17:54:18.938555 UTC,2026-02-12 20:03:19.110299 UTC
55e2270e74bfb090f62c2e189b8c2b81,743571280,AZIMUTE,2026-02-12 17:54:18.998166 UTC,2026-02-12 20:03:19.110299 UTC
a270987300f7a7b216e4d20dda7e4e6a,910884400,AZIMUTE,2026-02-11 17:35:21.281552 UTC,2026-02-12 20:03:19.110299 UTC
c13ce76ab3ab27fd9d28b8a39f48c6df,491070490,AZIMUTE,2026-02-11 17:38:18.035977 UTC,2026-02-12 20:03:19.110299 UTC
9d98d31f0c88c7cc1d573b7b1a094631,960430960,AZIMUTE,2026-02-12 17:54:18.966704 UTC,2026-02-12 20:03:19.110299 UTC
54a6ee9ba6cb02da302c8a1070d4416f,842863670,AZIMUTE,2026-02-11 17:35:21.298966 UTC,2026-02-12 20:03:19.110299 UTC
e0d1fa21a2097d59ad97db806b2cd2fd,227282360,AZIMUTE,2026-02-12 17:54:18.893939 UTC,2026-02-12 20:03:19.110299 UTC
19c9b68c9dcba3c130e3eee6d6139e4e,566982350,AZIMUTE,2026-02-12 17:54:19.032886 UTC,2026-02-12 20:03:19.110299 UTC
99c3491fe27d7239abe49a5d27a1a62a,442696170,AZIMUTE,2026-02-11 17:38:18.009810 UTC,2026-02-12 20:03:19.110299 UTC
d67b1b01d46b2f6b28cbe5ba3a46c02b,532031690,AZIMUTE,2026-02-11 17:38:18.032566 UTC,2026-02-12 20:03:19.110299 UTC
89b5232f90c5c2ff4aacbb39a09da969,988068600,AZIMUTE,2026-02-11 17:38:18.018857 UTC,2026-02-12 20:03:19.110299 UTC
1672ecac6005d4afe9758beb50182ed9,159504810,AZIMUTE,2026-02-12 17:54:19.016385 UTC,2026-02-12 20:03:19.110299 UTC
5f0d4fb14e8ed9bfde193e6d98ece429,288716370,AZIMUTE,2026-02-11 17:38:18.025465 UTC,2026-02-12 20:03:19.110299 UTC
ee44023472010c0c04129bb8e5856911,554861990,AZIMUTE,2026-02-12 17:54:18.999925 UTC,2026-02-12 20:03:19.110299 UTC
23b98e85cbfd27ad820fd7e95004b7b1,9623415254967610,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
aa4d6832e071270c5258f7165ddce8f0,976984530,AZIMUTE,2026-02-11 17:38:17.983214 UTC,2026-02-12 20:03:19.110299 UTC
8cd1bf5e84df5e87a948cb349b61fcc9,593247450,AZIMUTE,2026-02-11 17:35:21.276046 UTC,2026-02-12 20:03:19.110299 UTC
18c460786ee18550dd3e3061fe4da553,241239540,AZIMUTE,2026-02-11 17:35:21.316851 UTC,2026-02-12 20:03:19.110299 UTC
ef5e1a8e068e2b8b73948d4464fbcd3e,685019290,AZIMUTE,2026-02-11 17:35:21.322347 UTC,2026-02-12 20:03:19.110299 UTC
d7f589b56571f12abab79ef7aa5d3931,434887040,AZIMUTE,2026-02-11 17:38:18.007970 UTC,2026-02-12 20:03:19.110299 UTC
96738517c62163301723b456ce6c4702,632647090,AZIMUTE,2026-02-11 17:35:21.286557 UTC,2026-02-12 20:03:19.110299 UTC
66215cd679d16e9d246bc8b19bd61399,489502680,AZIMUTE,2026-02-11 17:35:21.284017 UTC,2026-02-12 20:03:19.110299 UTC
14efc841aba562df3558a4654038f470,539167800,AZIMUTE,2026-02-12 17:54:19.044423 UTC,2026-02-12 20:03:19.110299 UTC
af3e4aec74dd5dbf09b02a4ce1b21471,169611720,AZIMUTE,2026-02-11 17:38:18.030792 UTC,2026-02-12 20:03:19.110299 UTC
45cf499bfbca3a86ed9a4d67372d84fc,728273420,AZIMUTE,2026-02-11 17:35:21.275945 UTC,2026-02-12 20:03:19.110299 UTC
fe072560f5acbffe4f1d2be7a45be887,571040790,AZIMUTE,2026-02-12 17:54:18.990936 UTC,2026-02-12 20:03:19.110299 UTC
d47b89e759c729866e170e9f861a9637,959656610,AZIMUTE,2026-02-12 17:54:18.968766 UTC,2026-02-12 20:03:19.110299 UTC
187ec2e26c81701a848b48b30419a5df,994289300,AZIMUTE,2026-02-11 17:38:18.001174 UTC,2026-02-12 20:03:19.110299 UTC
88de241f7f98fe16c7458a7daa443a52,997170160,AZIMUTE,2026-02-12 17:54:18.903835 UTC,2026-02-12 20:03:19.110299 UTC
a981362c162f19aa7e836e37f46029cb,7355160,AZIMUTE,2026-02-11 17:34:11.169082 UTC,2026-02-12 20:03:19.110299 UTC
a856fbc74b215122ca4416ef624aa4f7,971336400,AZIMUTE,2026-02-11 17:38:18.034855 UTC,2026-02-12 20:03:19.110299 UTC
704023b0c5e1c0d8f2c606d2b809e8fd,640431190,AZIMUTE,2026-02-11 17:35:21.298307 UTC,2026-02-12 20:03:19.110299 UTC
28d6a263ff4626db047babf151f0ea0d,364170600,AZIMUTE,2026-02-11 17:38:17.989883 UTC,2026-02-12 20:03:19.110299 UTC
a84e16c78cda1bf5f9bd078043163426,719055310,AZIMUTE,2026-02-12 17:54:18.909825 UTC,2026-02-12 20:03:19.110299 UTC
3033734c1107236d78d229657fc7b0a6,375840210,AZIMUTE,2026-02-11 17:38:18.031474 UTC,2026-02-12 20:03:19.110299 UTC
bf85ce113f9e56f33177e3ef175fd38c,100063750,AZIMUTE,2026-02-11 17:38:17.984975 UTC,2026-02-12 20:03:19.110299 UTC
1d8fc91e562605c55676570e94fa068c,613772890,AZIMUTE,2026-02-11 17:38:17.988397 UTC,2026-02-12 20:03:19.110299 UTC
438d2f21c5041987235a34b09927d880,851058540,AZIMUTE,2026-02-11 17:38:18.036540 UTC,2026-02-12 20:03:19.110299 UTC
1f98becd6e32a786df961105d7d825fd,617644510,AZIMUTE,2026-02-12 17:54:18.975747 UTC,2026-02-12 20:03:19.110299 UTC
d2412506de2bae87a1d3712c4a5a4ab5,902367040,AZIMUTE,2026-02-12 17:54:19.039452 UTC,2026-02-12 20:03:19.110299 UTC
8a75bb2bfb969bdbcf58d6954753f9aa,342596190,AZIMUTE,2026-02-11 17:35:21.281949 UTC,2026-02-12 20:03:19.110299 UTC
1481d17abf302ca33559f223ff490b71,941911500,AZIMUTE,2026-02-12 17:54:19.012169 UTC,2026-02-12 20:03:19.110299 UTC
460bc2b51442656ef60290280e69c7d6,497077800,AZIMUTE,2026-02-11 17:38:17.987421 UTC,2026-02-12 20:03:19.110299 UTC
a92c712819f586e86fb861c0e1606321,565488380,AZIMUTE,2026-02-11 17:35:21.318036 UTC,2026-02-12 20:03:19.110299 UTC
113fcc67b09ed46bfe34800b926e62fe,419772060,AZIMUTE,2026-02-11 17:38:18.012874 UTC,2026-02-12 20:03:19.110299 UTC
166ee50df1713496aba2ca7021254d12,639988910,AZIMUTE,2026-02-11 17:38:17.991877 UTC,2026-02-12 20:03:19.110299 UTC
a9ecbdf3987d5c2c1689da4337b8e019,782261040,AZIMUTE,2026-02-11 17:38:18.002485 UTC,2026-02-12 20:03:19.110299 UTC
c46adee6a54921e7548f047e421b98f9,487901830,AZIMUTE,2026-02-11 17:35:21.328703 UTC,2026-02-12 20:03:19.110299 UTC
42f00fd7e36d9f455741c8fc68fd8702,915374170,AZIMUTE,2026-02-11 17:38:18.000146 UTC,2026-02-12 20:03:19.110299 UTC
bd6c51ab1064bde4d8ad29e1d0ec9c95,475259440,AZIMUTE,2026-02-12 17:54:18.949517 UTC,2026-02-12 20:03:19.110299 UTC
62686987e109c29122510e664e3cae04,257781150,AZIMUTE,2026-02-12 17:54:18.944211 UTC,2026-02-12 20:03:19.110299 UTC
b30d7a623c1c75719e01bf36a9224b4d,568549430,AZIMUTE,2026-02-11 17:35:21.297207 UTC,2026-02-12 20:03:19.110299 UTC
f3e7cdee224580e16e768d0339e472d9,984247180,AZIMUTE,2026-02-11 17:38:18.005741 UTC,2026-02-12 20:03:19.110299 UTC
10e454c316368b8402d391d37b7925ce,818829570,AZIMUTE,2026-02-11 17:35:21.326574 UTC,2026-02-12 20:03:19.110299 UTC
74ecaa9ad2fee11ce621beeacce1b605,201833970,AZIMUTE,2026-02-11 17:38:18.002631 UTC,2026-02-12 20:03:19.110299 UTC
e88746d4088ada91ab4f3edf3189b1c3,414341870,AZIMUTE,2026-02-12 17:54:19.036934 UTC,2026-02-12 20:03:19.110299 UTC
776375550691e91b2fdb9bc032e89967,898321910,AZIMUTE,2026-02-12 17:54:18.989134 UTC,2026-02-12 20:03:19.110299 UTC
27abc9636fc63734fb67ceaa766d000d,163991820,AZIMUTE,2026-02-12 17:54:18.959472 UTC,2026-02-12 20:03:19.110299 UTC
785e37ef61ebeb6f548d0f2cae61a3cd,715947920,AZIMUTE,2026-02-12 17:54:19.005259 UTC,2026-02-12 20:03:19.110299 UTC
cad679dfdd1430a9fca344ea440f64ec,235750740,AZIMUTE,2026-02-11 17:35:21.287367 UTC,2026-02-12 20:03:19.110299 UTC
130f7e730865bb4627a5320bfebd001f,405793310,AZIMUTE,2026-02-11 17:35:21.292925 UTC,2026-02-12 20:03:19.110299 UTC
fe3ca83c594ef555724977fcc16b4f67,951474990,AZIMUTE,2026-02-12 17:54:18.953501 UTC,2026-02-12 20:03:19.110299 UTC
4838ba5a871577bce2be97b4d446e090,782885120,AZIMUTE,2026-02-11 17:35:21.322934 UTC,2026-02-12 20:03:19.110299 UTC
d5eaf73aee77d31ed5985d25689c4f65,163938200,AZIMUTE,2026-02-11 17:38:18.021269 UTC,2026-02-12 20:03:19.110299 UTC
c1225dfbb33cfb1fbe2579463d0089da,228492120,AZIMUTE,2026-02-12 17:54:19.052235 UTC,2026-02-12 20:03:19.110299 UTC
325aed158e7d42dd48f66ab31bf0a6b0,395410900,AZIMUTE,2026-02-12 17:54:18.939047 UTC,2026-02-12 20:03:19.110299 UTC
3d2888e199a8fb9fe014ab67bcf28f64,7661194988667680,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
65af8339c47ec239063c5d4058dc5919,957375850,AZIMUTE,2026-02-11 17:38:18.023664 UTC,2026-02-12 20:03:19.110299 UTC
bb43cc3d772c6115046cc3e78a9d35a0,890141300,AZIMUTE,2026-02-12 17:54:18.979113 UTC,2026-02-12 20:03:19.110299 UTC
c890c56a759d2a6aedf7b1f58783d797,476052760,AZIMUTE,2026-02-11 17:38:17.998594 UTC,2026-02-12 20:03:19.110299 UTC
f02f85cffc290fcaa6dcf32e00c5be87,8028486311078260,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
5572af0aac0a05e56f6fb67b467ee0ab,842465900,AZIMUTE,2026-02-12 17:54:19.013484 UTC,2026-02-12 20:03:19.110299 UTC
a23ecc8db2087311a7c685443eb78988,1967989713653290,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
3a2c0f224921aef82d9ad1e9d96f014f,120221030,AZIMUTE,2026-02-12 17:54:18.929887 UTC,2026-02-12 20:03:19.110299 UTC
8a81cadc3b21f44b873660e0063836ed,297691410,AZIMUTE,2026-02-12 17:54:19.045859 UTC,2026-02-12 20:03:19.110299 UTC
72184621134df7d45ae81b1e50cf5e66,906371660,AZIMUTE,2026-02-11 17:35:21.285564 UTC,2026-02-12 20:03:19.110299 UTC
eec5892e5cb319cdbf702d44188ed1be,107903770,AZIMUTE,2026-02-12 17:54:19.018945 UTC,2026-02-12 20:03:19.110299 UTC
21491c2f4e984a3cf7c021bf74ccf3e1,362162680,AZIMUTE,2026-02-12 17:54:18.955703 UTC,2026-02-12 20:03:19.110299 UTC
31b8684dcb624e49f9ba5f99811ea84e,729499890,AZIMUTE,2026-02-11 17:38:17.993094 UTC,2026-02-12 20:03:19.110299 UTC
fc6e0192e4e2b4ee3cb64a1d38b95a51,309972910,AZIMUTE,2026-02-12 17:54:18.952177 UTC,2026-02-12 20:03:19.110299 UTC
1ac6a0b56cc6483b15206f15ba1a8780,1567220,AZIMUTE,2026-02-11 17:34:11.171582 UTC,2026-02-12 20:03:19.110299 UTC
aa2b6881604c694c5b15b006baea5b6c,995434370,AZIMUTE,2026-02-12 17:54:18.969008 UTC,2026-02-12 20:03:19.110299 UTC
87ed7cee296b6d19abb26b92690fe1ec,703395580,AZIMUTE,2026-02-11 17:35:21.288333 UTC,2026-02-12 20:03:19.110299 UTC
5d54eaa10b2e35c9a759efa1909b3a66,296393980,AZIMUTE,2026-02-11 17:35:21.315212 UTC,2026-02-12 20:03:19.110299 UTC
b4856356cf9bab8ae42157ae606b95ce,631560910,AZIMUTE,2026-02-11 17:38:17.990228 UTC,2026-02-12 20:03:19.110299 UTC
c3d865a0cf42698244ea54219151e45a,186537540,AZIMUTE,2026-02-12 17:54:19.041480 UTC,2026-02-12 20:03:19.110299 UTC
1f9f082be8277dff97b68d326c870a74,115786880,AZIMUTE,2026-02-12 17:54:18.934755 UTC,2026-02-12 20:03:19.110299 UTC
9ce02f58b508b3e95c1af74e3136d14a,288754060,AZIMUTE,2026-02-12 17:54:19.036692 UTC,2026-02-12 20:03:19.110299 UTC
d701479e482afebdb2ef035d0cd82f78,273648320,AZIMUTE,2026-02-12 17:54:19.001506 UTC,2026-02-12 20:03:19.110299 UTC
e5a7a3ba6159888cfdd60a29480b6393,287850540,AZIMUTE,2026-02-11 17:38:17.981713 UTC,2026-02-12 20:03:19.110299 UTC
c3bc53345f4a16ae9d89b926aa5f7f4d,353984690,AZIMUTE,2026-02-12 17:54:18.925949 UTC,2026-02-12 20:03:19.110299 UTC
2c8c46d147e0909b03078916b593ab27,706105290,AZIMUTE,2026-02-12 17:54:19.007643 UTC,2026-02-12 20:03:19.110299 UTC
a4e571e42042fcca21c5932cc26549aa,3205820,AZIMUTE,2026-02-11 17:34:11.173335 UTC,2026-02-12 20:03:19.110299 UTC
e0cf6f14573b939f6bb05c866c7abdf2,323967590,AZIMUTE,2026-02-11 17:38:18.013801 UTC,2026-02-12 20:03:19.110299 UTC
31ceeafae62aa8a3de53352348df4666,901126620,AZIMUTE,2026-02-12 17:54:19.005659 UTC,2026-02-12 20:03:19.110299 UTC
9d4fd1538f9eba6641952113929f7af7,784281700,AZIMUTE,2026-02-11 17:35:21.327485 UTC,2026-02-12 20:03:19.110299 UTC
7506dccdcd58c48f51e86ca8bb839fb3,359273140,AZIMUTE,2026-02-11 17:38:18.020228 UTC,2026-02-12 20:03:19.110299 UTC
d7383a63ba6e9cd8c74f09139489f117,548338190,AZIMUTE,2026-02-12 17:54:18.983421 UTC,2026-02-12 20:03:19.110299 UTC
def1a42124f0ff17e2113c61e8aaf6dd,561950030,AZIMUTE,2026-02-12 17:54:19.003331 UTC,2026-02-12 20:03:19.110299 UTC
ca139118bfa53f2c75c1224fe3d415c7,703947070,AZIMUTE,2026-02-12 17:54:18.917958 UTC,2026-02-12 20:03:19.110299 UTC
36b992444d500faf0c99beacca1b83b7,390258450,AZIMUTE,2026-02-12 17:54:18.921450 UTC,2026-02-12 20:03:19.110299 UTC
5c76767ab2f7d6a18b90de07b39ed641,794639660,AZIMUTE,2026-02-12 17:54:18.936053 UTC,2026-02-12 20:03:19.110299 UTC
f0d8c4e60ad15ac1d705684c1b52704c,126467590,AZIMUTE,2026-02-12 17:54:18.948260 UTC,2026-02-12 20:03:19.110299 UTC
deaeb3593fb8e0b4f2c116058cf47f46,694007040,AZIMUTE,2026-02-11 17:35:21.291091 UTC,2026-02-12 20:03:19.110299 UTC
d23107b6f16a37cfd402d57341f7295d,333326890,AZIMUTE,2026-02-11 17:38:17.984213 UTC,2026-02-12 20:03:19.110299 UTC
d7fef4898c87b36b9af5313996730b57,967768330,AZIMUTE,2026-02-11 17:38:17.993893 UTC,2026-02-12 20:03:19.110299 UTC
9b61843fa41bac8818780a8ee1146626,1240805300285670,AZIMUTE,2026-02-05 01:42:11.737363 UTC,2026-02-12 20:03:19.110299 UTC
8f4957d054c4f094db4e3f55f82e4a92,653019820,AZIMUTE,2026-02-12 17:54:19.045593 UTC,2026-02-12 20:03:19.110299 UTC
9eb768361783083122c0b5f589ed4424,642440970,AZIMUTE,2026-02-12 17:54:19.040164 UTC,2026-02-12 20:03:19.110299 UTC
48fc0980299d2d2a04349a9f04783369,649952470,AZIMUTE,2026-02-11 17:38:17.997786 UTC,2026-02-12 20:03:19.110299 UTC
88c7d4f46e71d04bd61da7d9a01476a2,989274390,AZIMUTE,2026-02-11 17:38:18.019232 UTC,2026-02-12 20:03:19.110299 UTC
5b049e5ed045808f16ed768db06c6ec1,341027470,AZIMUTE,2026-02-12 17:54:19.020846 UTC,2026-02-12 20:03:19.110299 UTC
7e1899ae8b490d2467cac660560e3622,904197810,AZIMUTE,2026-02-11 17:38:18.003088 UTC,2026-02-12 20:03:19.110299 UTC
20dfc815991056bd584de56896c0057f,798084530,AZIMUTE,2026-02-11 17:38:18.027181 UTC,2026-02-12 20:03:19.110299 UTC
9b2bae0d31885f248d763c8fa2394652,923289680,AZIMUTE,2026-02-12 17:54:18.918608 UTC,2026-02-12 20:03:19.110299 UTC
b1d8bf69d4cf3696e93fb5972d9926f5,507508670,AZIMUTE,2026-02-11 17:35:21.323704 UTC,2026-02-12 20:03:19.110299 UTC
97815c90cf6c67d455806205660b0a7c,538424020,AZIMUTE,2026-02-11 17:38:18.016876 UTC,2026-02-12 20:03:19.110299 UTC
f7708c45d290681ab6e43eca61f1e7b4,284933730,AZIMUTE,2026-02-11 17:35:21.296356 UTC,2026-02-12 20:03:19.110299 UTC
5c76c235d6f5a541d1f1db76478d5180,855049960,AZIMUTE,2026-02-12 17:54:18.925549 UTC,2026-02-12 20:03:19.110299 UTC
5868d5719e269bd1a9f37ceab6336c41,258744190,AZIMUTE,2026-02-12 17:54:19.020385 UTC,2026-02-12 20:03:19.110299 UTC
d49b7bd3b851efa8a01a8c97f814901e,654076420,AZIMUTE,2026-02-11 17:38:18.037015 UTC,2026-02-12 20:03:19.110299 UTC
935ff094b88fdf175f9077106708d8d0,175551630,AZIMUTE,2026-02-12 17:54:18.948767 UTC,2026-02-12 20:03:19.110299 UTC
fcbc634f28a0b3a1d20f0541349dffe1,711913050,AZIMUTE,2026-02-11 17:38:18.003373 UTC,2026-02-12 20:03:19.110299 UTC
620432b7a12b0706ad141872e20e4e85,970914240,AZIMUTE,2026-02-11 17:38:18.022302 UTC,2026-02-12 20:03:19.110299 UTC
70c769374463607777996b14e00d9050,930802210,AZIMUTE,2026-02-12 17:54:19.057792 UTC,2026-02-12 20:03:19.110299 UTC
2d3fb67071d6c58d858385e49bc6f049,516247340,AZIMUTE,2026-02-11 17:35:21.279608 UTC,2026-02-12 20:03:19.110299 UTC
